player_id,name,team_id,position,birth_date,nationality
1422,J. Doku,50,Attacker,2002-05-27,Belgium
2291,M. Kovačić,50,Midfielder,1994-05-06,Croatia
6009,J. Álvarez,50,Attacker,2000-01-31,Argentina
19187,J. Grealish,50,Midfielder,1995-09-10,England
41621,Matheus Nunes,50,Midfielder,1998-08-27,Portugal
158697,J. McAtee,50,Midfielder,2002-10-18,England
278128,J. Wilson-Esbrand,50,Defender,2002-12-26,England
278133,O. Bobb,50,Midfielder,2003-07-12,Norway
284230,R. Lewis,50,Defender,2004-11-21,England
284231,M. Hamilton,50,Midfielder,2003-11-13,England
328097,Mahamadou Susoho,50,Midfielder,2005-01-20,Spain
382355,J. Wright,50,Midfielder,2005-09-21,England
296,J. Milner,51,Midfielder,1986-01-04,England
1469,D. Welbeck,51,Attacker,1990-11-26,England
10329,João Pedro,51,Attacker,2001-09-26,Brazil
18970,P. Groß,51,Midfielder,1991-06-15,Germany
18973,S. March,51,Midfielder,1994-07-20,England
40911,J. Moder,51,Midfielder,1999-04-07,Poland
106835,K. Mitoma,51,Midfielder,1997-05-20,Japan
129058,B. Verbruggen,51,Goalkeeper,2002-08-18,Netherlands
129643,E. Ferguson,51,Attacker,2004-10-19,Republic of Ireland
130423,B. Gilmour,51,Midfielder,2001-06-11,Scotland
135775,Ansu Fati,51,Attacker,2002-10-31,Spain
202086,J. Sarmiento,51,Midfielder,2002-06-16,Ecuador
216809,C. Peupion,51,Midfielder,2002-09-23,Australia
301771,S. Adingra,51,Attacker,2002-01-01,Côte d'Ivoire
305730,J. Hinshelwood,51,Midfielder,2005-04-11,England
305735,J. Duffus,51,Attacker,2004-12-15,England
328095,L. Barrington,51,Attacker,2004-12-12,England
336599,B. Baker-Boaitey,51,Attacker,2004-01-09,England
340135,M. O’Mahony,51,Attacker,2005-01-14,Republic of Ireland
356041,C. Baleba,51,Midfielder,2004-01-03,Cameroon
1135,O. Édouard,52,Attacker,1998-01-16,France
2490,J. Lerma,52,Midfielder,1994-10-25,Colombia
3339,C. Doucouré,52,Midfielder,2000-01-08,Mali
3428,J. Ayew,52,Attacker,1991-09-11,Ghana
18806,W. Hughes,52,Midfielder,1995-04-17,England
18843,J. Schlupp,52,Midfielder,1992-12-23,Ghana
18853,J. Riedewald,52,Midfielder,1996-09-09,Netherlands
19586,E. Eze,52,Attacker,1998-06-29,England
19617,M. Olise,52,Midfielder,2001-12-12,France
25927,J. Mateta,52,Attacker,1997-06-28,France
270357,K. Phillips,52,Midfielder,2002-03-30,Republic of Ireland
284416,R. Mathurin,52,Attacker,2004-01-23,England
284449,J. Rak-Sakyi,52,Midfielder,2002-10-05,England
284551,J. Wells-Morrison,52,Midfielder,2004-02-18,England
288102,A. Wharton,52,Midfielder,2004-02-06,England
293162,J. Raymond,52,Midfielder,2003-10-15,Wales
301295,K. Rodney,52,Midfielder,2004-10-07,England
304320,D. Ozoh,52,Midfielder,2005-05-06,England
311157,Matheus França,52,Attacker,2004-04-01,Brazil
340136,F. Umeh,52,Attacker,2005-01-26,Republic of Ireland
1279,J. Maja,60,Attacker,1998-12-27,Nigeria
18821,G. Diangana,60,Midfielder,1998-04-19,Congo DR
18974,J. Molumby,60,Midfielder,1999-08-06,Republic of Ireland
19619,J. Swift,60,Midfielder,1995-06-23,England
19646,J. Wallace,60,Midfielder,1994-03-26,England
19799,A. Mowatt,60,Midfielder,1995-02-13,England
47443,O. Yokuşlu,60,Midfielder,1994-03-09,Türkiye
82090,B. Thomas-Asante,60,Attacker,1998-12-29,Ghana
201709,D. Dike,60,Attacker,2000-06-03,USA
283274,J. Malcolm,60,Attacker,2002-12-10,England
283278,T. Fellows,60,Midfielder,2003-07-25,England
288133,R. Hall,60,Defender,2003-09-25,England
288135,J. Shaw,60,Defender,2003-10-05,England
292116,R. Cleary,60,Attacker,2004-04-13,England
296447,J. Andrews,60,Midfielder,2002-09-19,England
296448,F. Heard,60,Midfielder,2004-10-01,England
297636,L. Love,60,Attacker,2004-09-28,England
327734,A. Higgins,60,Attacker,2005-07-24,England
346887,K. Mfuamba,60,Midfielder,2006-08-25,England
355226,H. Whitwell,60,Midfielder,2005-11-16,England
277,M. Diaby,66,Attacker,1999-07-07,France
766,R. Olsen,66,Goalkeeper,1990-01-08,Sweden
786,N. Zaniolo,66,Midfielder,1999-07-02,Italy
983,L. Bailey,66,Midfielder,1997-08-09,Jamaica
1904,B. Kamara,66,Midfielder,1999-11-23,France
2926,Y. Tielemans,66,Midfielder,1997-05-07,Belgium
13489,J. Durán,66,Attacker,2003-12-13,Colombia
19071,E. Buendía,66,Midfielder,1996-12-25,Argentina
19170,M. Rogers,66,Attacker,2002-07-26,England
19191,J. McGinn,66,Midfielder,1994-10-18,Scotland
19192,J. Ramsey,66,Midfielder,2001-05-28,England
19366,O. Watkins,66,Attacker,1995-12-30,England
21090,Diego Carlos,66,Defender,1993-03-15,Brazil
47522,Douglas Luiz,66,Midfielder,1998-05-09,Brazil
278123,S. Revan,66,Defender,2003-07-14,England
284500,T. Iroegbunam,66,Midfielder,2003-06-30,England
308843,T. Patterson,66,Attacker,2005-10-06,England
312260,K. Young,66,Attacker,2006-01-19,England
329347,O. Kellyman,66,Midfielder,2005-09-25,England
80,E. Dennis,38,Attacker,1997-11-15,Nigeria
1134,V. Bayo,38,Attacker,1997-01-10,Côte d'Ivoire
2860,K. Sema,38,Midfielder,1993-09-30,Sweden
8481,G. Chakvetadze,38,Midfielder,1999-08-29,Georgia
16126,M. Rajović,38,Attacker,1999-07-17,Denmark
19160,J. Livermore,38,Midfielder,1989-11-14,England
19505,T. Ince,38,Midfielder,1992-01-30,England
127470,T. Dele-Bashiru,38,Midfielder,1999-09-17,Nigeria
152699,K. Baah,38,Attacker,2003-01-27,Germany
281795,Y. Asprilla,38,Midfielder,2003-11-19,Colombia
305821,Matheus Martins,38,Attacker,2003-07-16,Brazil
328046,I. Koné,38,Midfielder,2002-06-16,Canada
347374,A. Coyne,38,Defender,2003-11-16,Australia
367473,J. Grieves,38,Attacker,2004-12-05,England
384800,R. Andrews,38,Defender,2004-08-26,England
402467,A. Eames,38,Defender,2005-09-20,England
433873,J. Collins,38,Attacker,2004-12-31,England
456585,A. Nabizada,38,Attacker,2007-06-21,England
459360,Z. Massiah-Edwards,38,Attacker,2007-01-16,England
459633,L. Ramirez-Espain,38,Midfielder,2006-10-02,England
1119,K. Ajer,55,Defender,1998-04-17,Norway
2699,S. Ghoddos,55,Attacker,1993-09-06,Iran
15745,M. Roerslev,55,Defender,1999-06-24,Denmark
15799,F. Onyeka,55,Midfielder,1998-01-01,Nigeria
15908,M. Damsgaard,55,Midfielder,2000-07-03,Denmark
19362,J. Dasilva,55,Midfielder,1998-10-23,England
19364,N. Maupay,55,Attacker,1996-08-14,France
19974,I. Toney,55,Attacker,1996-03-16,England
20110,S. Baptiste,55,Midfielder,1998-04-08,Grenada
20589,B. Mbeumo,55,Midfielder,1999-08-07,Cameroon
20649,Y. Wissa,55,Midfielder,1996-09-03,Congo DR
25073,V. Janelt,55,Midfielder,1998-05-10,Germany
30407,C. Nørgaard,55,Midfielder,1994-03-10,Denmark
47438,M. Jensen,55,Midfielder,1996-01-01,Denmark
106725,K. Lewis-Potter,55,Attacker,2001-02-22,England
153422,E. Brierley,55,Midfielder,2003-11-23,England
178077,K. Schade,55,Midfielder,2001-11-27,Germany
263538,Y. Yarmoliuk,55,Midfielder,2004-03-01,Ukraine
382925,R. Trevitt,55,Midfielder,2003-03-12,England
430734,Y. Konak,55,Midfielder,2006-01-10,Türkiye
952,C. Fassnacht,71,Midfielder,1993-11-11,Switzerland
15832,J. Sørensen,71,Midfielder,1998-03-03,Denmark
18927,A. Barnes,71,Attacker,1989-10-30,England
19074,O. Hernández,71,Midfielder,1993-02-01,Cuba
19077,K. McLean,71,Midfielder,1992-01-08,Scotland
25332,J. Sargent,71,Attacker,2000-02-20,USA
38713,S. van Hooijdonk,71,Attacker,2000-02-06,Netherlands
57739,J. Córdoba,71,Defender,2001-06-03,Panama
80552,Gabriel Sara,71,Midfielder,1999-06-26,Brazil
133453,Borja Sainz,71,Attacker,2001-02-21,Spain
138872,F. Clarke,71,Midfielder,2002-12-19,Scotland
171034,L. Gibbs,71,Midfielder,2002-12-16,England
195121,M. Núñez,71,Midfielder,2000-03-01,Chile
278095,J. Rowe,71,Attacker,2003-04-30,England
279802,Pedro Lima,71,Midfielder,2003-03-27,Brazil
289617,K. Aboh,71,Attacker,2004-11-09,England
309502,F. Welch,71,Midfielder,2004-10-03,England
334039,W. Renecke,71,Defender,2006-05-12,South Africa
349755,K. Fisher,71,Defender,2004-05-05,England
386310,Guilherme Montóia,71,Defender,2003-09-14,Portugal
792,J. Kluivert,35,Attacker,1999-05-05,Netherlands
1125,R. Christie,35,Midfielder,1995-02-22,Scotland
1150,T. Adams,35,Midfielder,1999-02-14,USA
2734,P. Billing,35,Midfielder,1996-06-11,Denmark
6610,M. Senesi,35,Defender,1997-05-10,Argentina
18866,C. Mepham,35,Defender,1997-11-05,Wales
18869,A. Smith,35,Defender,1991-04-29,England
18870,D. Brooks,35,Midfielder,1997-07-08,Wales
18872,L. Cook,35,Midfielder,1997-02-03,England
18883,D. Solanke,35,Attacker,1997-09-14,England
19245,M. Tavernier,35,Midfielder,1999-03-22,England
19281,A. Semenyo,35,Attacker,2000-01-07,Ghana
19356,E. Marcondes,35,Midfielder,1995-03-09,Denmark
19804,K. Moore,35,Attacker,1992-08-08,Wales
37161,L. Sinisterra,35,Attacker,1999-06-17,Colombia
47499,E. Ünal,35,Attacker,1997-05-10,Türkiye
84082,R. Faivre,35,Midfielder,1998-07-14,France
161671,I. Zabarnyi,35,Defender,2002-09-01,Ukraine
284797,D. Ouattara,35,Attacker,2002-02-11,Burkina Faso
304853,A. Scott,35,Midfielder,2003-08-21,England
305,D. Origi,65,Attacker,1995-04-18,Belgium
2298,C. Hudson-Odoi,65,Attacker,2000-11-07,England
2991,C. Kouyaté,65,Midfielder,1989-12-21,Senegal
6056,N. Domínguez,65,Midfielder,1998-06-28,Argentina
8598,T. Awoniyi,65,Attacker,1997-08-12,Nigeria
18739,W. Boly,65,Defender,1991-02-03,Côte d'Ivoire
18746,M. Gibbs-White,65,Midfielder,2000-01-27,England
18931,C. Wood,65,Attacker,1991-12-07,New Zealand
19305,R. Yates,65,Midfielder,1997-11-21,England
22149,I. Sangaré,65,Midfielder,1997-12-02,Côte d'Ivoire
41577,Nuno Tavares,65,Defender,2000-01-26,Portugal
83029,J. Bowler,65,Midfielder,1999-03-05,England
138780,N. Williams,65,Defender,2001-04-13,Wales
153430,A. Elanga,65,Attacker,2002-04-27,Sweden
161921,G. Reyna,65,Midfielder,2002-11-13,USA
275170,Danilo,65,Midfielder,2001-04-29,Brazil
327602,D. Osong,65,Attacker,2004-09-21,England
327604,J. Gardner,65,Attacker,2005-06-06,England
327609,J. McDonnell,65,Midfielder,2004-02-16,Northern Ireland
341641,Rodrigo Ribeiro,65,Attacker,2005-04-28,Portugal
2752,M. Luongo,57,Midfielder,1992-09-25,Australia
8794,G. Hirst,57,Attacker,1999-02-15,England
13109,S. Aluko,57,Attacker,1989-02-19,Nigeria
17714,L. Woolfenden,57,Defender,1998-10-21,England
18397,J. Taylor,57,Midfielder,1998-06-23,Republic of Ireland
19182,A. Tuanzebe,57,Defender,1997-11-14,Congo DR
19558,Sam Morsy,57,Midfielder,1991-09-10,Egypt
19738,C. Ndaba,57,Defender,1999-12-25,Republic of Ireland
19744,K. Jackson,57,Attacker,1994-02-22,England
20007,C. Chaplin,57,Attacker,1997-02-16,England
20031,M. Harness,57,Midfielder,1996-02-24,England
20089,W. Burns,57,Attacker,1994-11-23,Wales
126791,N. Broadhead,57,Attacker,1998-04-05,Wales
138806,B. Williams,57,Defender,2000-09-03,England
284428,O. Hutchinson,57,Midfielder,2003-10-29,Jamaica
299813,Ali Al Hamadi,57,Attacker,2002-03-01,Iraq
326763,C. Humphreys,57,Midfielder,2003-10-30,England
348263,C. Stewart,57,Defender,2003-02-20,Northern Ireland
390052,G. Buabo,57,Attacker,2005-05-24,England
431119,L. Ayinde,57,Midfielder,2004-09-05,Republic of Ireland
184,H. Kane,157,Attacker,1993-07-28,England
275,E. Choupo-Moting,157,Attacker,1989-03-23,Cameroon
502,J. Kimmich,157,Midfielder,1995-02-08,Germany
508,K. Coman,157,Attacker,1996-06-13,France
510,S. Gnabry,157,Attacker,1995-07-14,Germany
511,L. Goretzka,157,Midfielder,1995-02-06,Germany
522,T. Müller,157,Attacker,1989-09-13,Germany
644,L. Sané,157,Attacker,1996-01-11,Germany
1157,K. Laimer,157,Midfielder,1997-05-27,Austria
162037,M. Tillman,157,Midfielder,2002-05-28,USA
181812,J. Musiala,157,Attacker,2003-02-26,Germany
203331,J. Schenk,157,Goalkeeper,2003-01-13,Germany
203332,L. Denk,157,Defender,2003-03-02,Germany
270510,M. Tel,157,Attacker,2005-04-27,France
314226,L. Zvonarek,157,Midfielder,2005-05-08,Croatia
328033,A. Pavlović,157,Midfielder,2004-05-03,Germany
328037,L. Morrison,157,Defender,2003-04-07,Scotland
342171,N. Aséko Nkili,157,Midfielder,2005-11-22,Germany
366062,B. Wimmer,157,Defender,2005-02-12,Germany
394664,M. Hennig,157,Defender,2006-10-12,Germany
18,J. Sancho,165,Attacker,2000-03-25,England
25,M. Reus,165,Midfielder,1989-05-31,Germany
26,M. Wolf,165,Midfielder,1995-05-27,Germany
249,D. Malen,165,Attacker,1999-01-19,Netherlands
864,E. Can,165,Midfielder,1994-01-12,Germany
984,J. Brandt,165,Midfielder,1996-05-02,Germany
1159,M. Sabitzer,165,Midfielder,1994-03-17,Austria
1826,S. Haller,165,Attacker,1994-06-22,Côte d'Ivoire
7334,K. Adeyemi,165,Attacker,2002-01-18,Germany
25391,N. Füllkrug,165,Attacker,1993-02-09,Germany
161919,Y. Moukoko,165,Attacker,2004-11-20,Germany
161921,G. Reyna,165,Midfielder,2002-11-13,USA
162145,A. Kamara,165,Midfielder,2004-11-06,Guinea
199936,O. Pohlmann,165,Midfielder,2001-04-05,Germany
280368,S. Bamba,165,Attacker,2004-02-13,Germany
286894,J. Bynoe-Gittens,165,Attacker,2004-08-08,England
328617,C. Campbell,165,Attacker,2006-02-20,USA
368230,J. Duranville,165,Attacker,2006-05-05,Belgium
386276,P. Brunner,165,Attacker,2006-02-15,Germany
397740,K. Wätjen,165,Midfielder,2006-02-16,Germany
8483,J. Dompé,175,Attacker,1995-08-12,France
24880,B. Jatta,175,Midfielder,1998-06-06,Gambia
24914,R. Glatzel,175,Attacker,1994-01-08,Germany
24962,L. Bénes,175,Midfielder,1997-09-09,Slovakia
24965,J. Meffert,175,Midfielder,1994-09-04,Germany
25922,L. Öztunalı,175,Midfielder,1996-03-15,Germany
38124,L. Reis,175,Midfielder,2000-06-01,Netherlands
40533,Ł. Poręba,175,Midfielder,2000-03-13,Poland
161899,A. Németh,175,Attacker,2002-11-09,Hungary
161923,I. Pherai,175,Midfielder,2001-04-25,Suriname
162773,R. Königsdörffer,175,Attacker,2001-09-13,Ghana
177780,A. Suhonen,175,Midfielder,2001-01-14,Finland
281904,E. Krahn,175,Midfielder,2003-08-24,Germany
327801,T. Sanne,175,Attacker,2004-04-13,Germany
327908,N. Oliveira,175,Defender,2004-02-06,Germany
327915,L. Seifert,175,Defender,2004-01-26,Germany
336020,Omar Megeed,175,Midfielder,2005-08-19,Egypt
400748,B. Yalçınkaya,175,Midfielder,2006-03-30,Germany
432523,Saido Balde,175,Attacker,2008-06-17,Portugal
444962,O. Stange,175,Attacker,2007-02-09,Germany
105,F. Ballo-Touré,489,Defender,1997-01-03,Senegal
305,D. Origi,489,Attacker,1995-04-18,Belgium
1417,A. Saelemaekers,489,Attacker,1999-06-27,Belgium
1696,S. Chukwueze,489,Attacker,1999-05-22,Nigeria
1828,L. Jović,489,Attacker,1997-12-23,Serbia
2295,O. Giroud,489,Attacker,1986-09-30,France
22236,Rafael Leão,489,Attacker,1999-06-10,Portugal
31273,T. Pobega,489,Midfielder,1999-07-15,Italy
48389,N. Okafor,489,Attacker,2000-05-24,Switzerland
134926,D. Maldini,489,Attacker,2001-10-11,Italy
135510,E. Roback,489,Attacker,2003-05-03,Sweden
147859,C. De Ketelaere,489,Attacker,2001-03-10,Belgium
162106,Y. Musah,489,Midfielder,2002-11-29,USA
263481,Lorenzo Colombo,489,Attacker,2002-03-08,Italy
264472,F. Terracciano,489,Midfielder,2003-02-08,Italy
345817,V. Eletu,489,Midfielder,2005-04-01,Nigeria
374359,D. Bartesaghi,489,Defender,2005-12-29,Italy
382945,K. Zeroli,489,Midfielder,2005-01-11,Italy
397733,D. Sia,489,Attacker,2006-03-10,Italy
436260,F. Camarda,489,Attacker,2008-03-10,Italy
791,S. El Shaarawy,497,Attacker,1992-10-27,Italy
875,P. Dybala,497,Attacker,1993-11-15,Argentina
907,R. Lukaku,497,Attacker,1993-05-13,Belgium
1221,S. Azmoun,497,Attacker,1995-01-01,Iran
19194,T. Abraham,497,Attacker,1997-10-02,England
53535,E. Shomurodov,497,Attacker,1995-06-29,Uzbekistan
60802,M. Vetkal,497,Midfielder,2004-02-21,Estonia
342037,F. D&apos;Alessio,497,Midfielder,2004-02-21,Italy
342042,L. Cherubini,497,Midfielder,2004-01-15,Italy
343383,R. Pagano,497,Midfielder,2004-11-28,Italy
348468,F. Alessio,497,Attacker,2004-12-24,Italy
356888,N. Pisilli,497,Midfielder,2004-09-23,Italy
364644,G. Misitano,497,Attacker,2005-01-30,Italy
368096,João Costa,497,Attacker,2005-03-28,Portugal
368207,L. Mlakar,497,Attacker,2006-04-27,Slovenia
392506,M. Mannini,497,Midfielder,2006-07-08,Italy
448632,M. Nardozi,497,Attacker,2006-05-05,Italy
472080,M. Della Rocca,497,Midfielder,2006-01-13,Italy
472082,M. Almaviva,497,Attacker,2006-02-03,Italy
472083,G. Tumminelli,497,Midfielder,2006-02-01,Italy
